(u'Virginia, USA', '|', u'VIDEO: What is it about Trump supporters that make them so supportive of the presidential candidate? @PeaceHouseUS https://t.co/Mr3tJSDVYS', 'Trump')
(u'Chandler, AZ', '|', u'GOP doesn\'t care about "the people ", this party is corrupt, leave GOP, vote for Trump on November!  https://t.co/nBNYCXObiD', 'Trump')
(u'Storrs, CT', '|', u'Oh man.Huge "Vote Trump" message written in chalk on the sidewalk this morning. Who\'s gonna be the first softy to call in a complaint?? \U0001f644', 'Trump')
(u'Harriman, NY', '|', u'@realDonaldTrump again, you lost. Accept it.', 'Trump')
(u'Madisonville, KY', '|', u"Try it and you'll have a war on your hands! \n#2ndamendment\n#alwaystrump #Votetrump https://t.co/srDDvhrjox", 'Trump')
(u'Hillside Lake, NY', '|', u'@TeamTrumpAZ VOTING ONLY TRUMP USA USA USA. STAND FOR HONESTY VOTE TRUMP ONLY', 'Trump')
(u'Providence, RI', '|', u". @NBC10_Bill says @realDonaldTrump campaign considering stop in OceanState.If he can't, maybe his impersonator will https://t.co/YUZDhinoak", 'Trump')
(u'Londonderry, NH', '|', u"How true, I knew @realDonaldTrump the right person to Make America Great Again Don't let establishment control you https://t.co/0Wgb2N9k3z", 'Trump')
(u'Belvidere, IL', '|', u"@Jordan_SwaggyB @Ryan_Shilts23 @realDonaldTrump WIAA's future involvement in Elkhorn-Beloit Memorial Soccer game- https://t.co/CtnNDwHFXV", 'Trump')
(u'Sioux City, IA', '|', u'@realDonaldTrump Start a new peoples party. your the only one who can. alex', 'Trump')
(u'Storrs, CT', '|', u'Oh man. Huge "Vote Trump" message written in chalk on the sidewalk this morning. Who\'s gonna be the first softy to call in a complaint?? \U0001f644', 'Trump')
(u'Missouri, USA', '|', u'@CogarRobin @FNReporting @mitchellvii @DianneONeal6 I agree with you we need Trump as our next President.', 'Trump')
(u'Granite City, IL', '|', u'Yet another reminder that Trump will ruin America if he is elected President. #StopTrump https://t.co/fclkLpD6cU', 'Trump')
(u'Brighton, NY', '|', u'@jojos444 @MrDane1982 But Trump has just started doing it today and its so true.', 'Trump')
(u'Atlanta, GA', '|', u'@rushlimbaugh Correct, unlike the ignorant @realDonaldTrump, @tedcruz knows what the establishment wants to do &amp; is working to beat them.', 'Trump')
(u'Richardson, TX', '|', u'Donald Trump said "the system is rigged rigged. It\'s crooked..." Well, HE would know...HE has been part of the reason. @CNNnewsroom @CNN', 'Trump')
(u'Texas, USA', '|', u"@CNNPolitics GOP don't want Trump &amp; Democrat party don't want Sanders. The parties should be supportive of their candidates", 'Trump')
(u'Wisconsin, USA', '|', u"I'm on the episode of Sex and the City where Donald Trump was in the same bar as Samantha, and I had to change the channel", 'Trump')
(u'New Jersey, USA', '|', u'@realDonaldTrump is the one who is exposing all of the establishment corruption!  Vote to #MakeAmericaGreatAgain https://t.co/7voV1Q9aeO', 'Trump')
(u'Connecticut, USA', '|', u'Glenn Beck, a Cruz supporter, says Hillary Clinton always beats Donald Trump in polling matchups https://t.co/2gSpplum5c via @PunditFact', 'Trump')
(u'Ohio, USA', '|', u'@TheTRUMPetts WOMEN LOve TRUMP \nUse THIS To Take the ADVANTAGE @realDonaldTrump \n"TRUMP TRAIN" Officially For the #Women4Trump MOVEMENT', 'Trump')
(u'Pine Bluff, AR', '|', u'#ChooseCruz #CruzCrew #NeverTrump #Trump2016 #TrumpTrain  https://t.co/u9ZhPt9oWB', 'Trump')
(u'Alabama, USA', '|', u'@ProudInfidel33 @a9e @tedcruz you are so confused. Ted is the liar not trump. Thus "Lyin\' Ted"', 'Trump')
(u'Oklahoma, USA', '|', u'@AmyMek @GOP well said... dark dirty deeds are being exposed by the Trump light!!', 'Trump')
(u'Tennessee, USA', '|', u'@FaceTheNation @JohnKasich he cannot even beat cruz or trump, lol', 'Trump')
(u'Texas, USA', '|', u'@lisam02184 @realDonaldTrump USSA. Good one, Lisa; sad but so appropriate considering the situation.', 'Trump')
(u'Garden City, NY', '|', u'@scottienhughes @IngrahamAngle If the GOP pulls off another "Colorado" at convention, the GOP will go the way of the Whigs...#AlwaysTrump', 'Trump')
(u'Chicago, IL', '|', u"MT Mexico is worried enough about Trump that it's dispatching a #publicrelations A-team to the US - https://t.co/gpTQeN9kHZ #PR", 'Trump')
(u'Connecticut, USA', '|', u'Hillary Clinton makes case to \u2018stop Trump\u2019 in new campaign ad https://t.co/F0tesF6KYo', 'Trump')
(u'Staten Island, NY', '|', u'@AngelOfTruth16 @DebAlwaystrump @realDonaldTrump @DanScavino @KatrinaPierson Do you need more proof?', 'Trump')
(u'Lehighton, PA', '|', u'@Destinbeach22 @lelapollock it will be stopped and Trump will make it stick', 'Trump')
(u'Kennesaw, GA', '|', u'@PrezBusterz You\u2019re are invited to Like our new FB page https://t.co/vAbdu8z8gg #Trump2016\nClick the link to Like the Facebook page ;-)', 'Trump')
(u'Winona, MS', '|', u"@seanhannnity They all say Trump should have known (delegates) but he like me didn't know!! So is it worthless for me to ever vote?", 'Trump')
(u'Lehighton, PA', '|', u'@risetoflyy @Midgespeaks Cleveland likes Trump', 'Trump')
(u'Texas, USA', '|', u'@Women4Trump @nettles_18 @foxnewslatino When you speak up &amp; tell the truth it will always offend someone.', 'Trump')
(u'Missouri, USA', '|', u'@MustStopTrump16 @FNReporting @FoxNews @DianneONeal6 I totally disagree 28th you. Mr Trump is exactly what this country needs.', 'Trump')
(u'Manhattan, NY', '|', u'You know you did something wrong when your lawyers start talking about your intent #Trump2016 #MakeAmericaGreatAgain https://t.co/LzP7A23qXa', 'Trump')
(u'Philadelphia, PA', '|', u"Guys Trumps kids didn't register to vote in time! \nHow are people still considering this man?!", 'Trump')
(u'Phoenix, AZ', '|', u"Are you saying #Trump isn't going to be our #GrandPoobah @BruceStJames @KTAR923 @Pamela_Hughes #elkslodge #primary #caucus #ppe #righttovote", 'Trump')
(u'Bronx, NY', '|', u'Former First Lady Laura Bush hints she would rather vote for #HillaryClinton than #DonaldTrump', 'Trump')
(u'Arizona, USA', '|', u'@realDonaldTrump. Fight for the delegates', 'Trump')
(u'Chandler, AZ', '|', u'@AndreaTantaros  @FoxNews  @FoxBusiness  the @GOP rules are not in constitution so they can be changed-@realDonaldTrump  time is now', 'Trump')
(u'Hillside Lake, NY', '|', u'@heavenlyitalian @TeamTrumpAZ GOOD FOR NOTHING CRUZ  WILL NEVER DO ANY GOOD FOR AMERICA. GO BACK TO CANADA TAKE UR CRONIES WITH U', 'Trump')
(u'Las Vegas, NV', '|', u'@tnfortrump @cb_akardi https://t.co/Q9mV3mgWhC', 'Trump')
(u'Texas, USA', '|', u'.@Jsue2U @ddale8 You must be dependent on Establishment $$ to want to stay under their rule. Vote for #TRUMP to end corrupt rule over people', 'Trump')
(u'Kennesaw, GA', '|', u'@TheDavidMcGuire You\u2019re are invited to Like our new FB page https://t.co/vAbdu8z8gg #Trump2016\nClick the link to Like the Facebook page ;-)', 'Trump')
(u'Washington, DC', '|', u"If GOP is going to deny giving nom to Trump if he falls short of 1237 it's hard to justify giving it to Cruz. Why not let Marco have it?", 'Trump')
(u'White Marsh, MD', '|', u'Make 50 million and pay 5 million in finds pretty good deal \U0001f621 this is what \U0001f1fa\U0001f1f8 DJ Trump\U0001f1fa\U0001f1f8 talking about corruption\U0001f1fa\U0001f1f8 https://t.co/OkcpeI6VIe', 'Trump')
(u'Texas, USA', '|', u"Wow media reports some Trump kids can't vote, but not that Cruz is not a US citizen, not Eligible for presidency https://t.co/9xjgYHZ7mV", 'Trump')
(u'Texas, USA', '|', u'@CBorgerdingWI @SlidinDelta @realDonaldTrump here we go with that secret "conservative membership card" thing', 'Trump')
(u'Paradise, NV', '|', u'#mma Boxing News 2016: Top Rank Chief Bob Arum Says UFC Fans Are Donald Trump Supporters -\u2026 https://t.co/NtPzbN9B7K https://t.co/QYO5zGQkPj', 'Trump')
(u'Texas, USA', '|', u'@IngrahamAngle "the feeling" is Trump was unprepared and Cruz is gaining delegates within party rules. #CruzCrew', 'Trump')
(u'Texas, USA', '|', u".@HillaryClinton little FYI, some of think you're a #POS!\n\n#2A #NRA @NRA @nranews @TedNugent @EricTrump @seanhannity https://t.co/TTHLiQV2ek", 'Trump')
(u'Nashville, TN', '|', u"Because he can't control Trump. https://t.co/kH2lN8iF5y", 'Trump')
(u'Missouri, USA', '|', u'@HolliKelly0711 @FNReporting @BretBaier @realDonaldTrump @DianneONeal6 I agree with you, thank you for sharing that.', 'Trump')
(u'Irving, TX', '|', u".@DerekThornton71 Exactly. You can't. Because you're lying &amp; you know it. Trump had no prob in ND. Didn't even try in CO. Buy you lie anyway", 'Trump')
(u'East Norriton, PA', '|', u'Trump supports are not the "mob" 100% agree with that on the majority but @realDonaldTrump has worked with the Mob  https://t.co/wcGlkQs0Qg', 'Trump')
(u'St George, UT', '|', u'@RickRWells @KLSouth Judge would make a great VP to Trump. Every opening of hers I agree with 100%. She is trustworthy. She def could help', 'Trump')
(u'Hillside Lake, NY', '|', u"@teed_chris @TeamTrumpAZ HEY THAT'S COOL. KEEP IT UP. U. R SO RIGHT.", 'Trump')
(u'Columbus, OH', '|', u'More Fair and Balanced, all Trump all the time @BretBaier  https://t.co/BG3PAF1pLl', 'Trump')
(u'Oklahoma City, OK', '|', u"By the way, Tyler the creator's dad is Nigerian which is another reason why i fucks with his art &amp; yes #FuckDonaldTrump", 'Trump')
(u'Arizona, USA', '|', u'#outnumbered Wow..Trump interview on Riley....can hardly wait!  \U0001f4a4\U0001f4a4\U0001f4a4\U0001f4a4\U0001f4a4\U0001f4a4\U0001f644', 'Trump')
(u'Omaha, NE', '|', u"So now all the Trump spokespersons will be whining all week about convention and party rules because they didn't prepare for losing.", 'Trump')
(u'Las Vegas, NV', '|', u'@Campaign_Trump @UncleRodge https://t.co/iS6z48xckz', 'Trump')
(u'Mississauga, Ontario', '|', u'TDC POLITICS\nThe process is wrong\nThe process is fixed\nNot common sense\n@realDonaldTrump the only outsider in the race exposing it #USA', 'Trump')
(u'Hamburg, NY', '|', u'@gqforbes @Bellis2488My @realDonaldTrump @RepTomMarino Machines here save paper ballots after reading , demand the ballots be preserved', 'Trump')
(u'Michigan, USA', '|', u'#NYPrimary  #AlwaysTrump #PresidentTrump\n#TrumpTrain #Trump2016\n\nIs This a \u2018Paul Ryan for President\u2019 Ad? https://t.co/htPxd6cohv via @usnews', 'Trump')
(u'Detroit, MI', '|', u'#TrumpCriminalMonster DetroitUSA hard immigrant worker w 5 babies gun down in Detroit Criminal killer from Detroit https://t.co/BAElac3ol8', 'Trump')
(u'Wilson, NC', '|', u'@tedcruz is willing to play the game, whereas @realDonaldTrump complains about #math? @cnn @GOP @TheDemocrats', 'Trump')
(u'Pine Bluff, AR', '|', u"@joannesmoot @tab_1975 @ninja_kach @TraceySRogers1 Sad thing is #Trump supporters don't believe facts about him. https://t.co/BFdDY6EtK2", 'Trump')
(u'Denver, CO', '|', u"CO's crazy system has long been exploited by activists to undercut GOP establishment. Ironically those activists are who doomed Trump here.", 'Trump')
(u'Ohio, USA', '|', u"@TeamCavuto why does everyone think what trump says is true.  He is the biggest liar there is. Sleazy donald. Maybe he's your boss.", 'Trump')
(u'Owatonna, MN', '|', u'See the Resemblance. Cruz stole Colorado. #TrumpTrain https://t.co/BetcTlNjh3', 'Trump')
(u'Ferguson, MO', '|', u"Adrian Maya snapchat is the goat. It's better than Teanna Trump's.", 'Trump')
(u'Michigan, USA', '|', u'I truly DO love civility in my politics! No wonder @realDonaldTrump has been asked not to show up in UK! https://t.co/W7LJDvieqP', 'Trump')
(u'Prospect, CT', '|', u'@kyledcheney @realDonaldTrump  thanks, this needs to be shared and shared', 'Trump')
(u'Rome, NY', '|', u'@WeNeedTrump Tell Donald Trump we have a Republic , not a democracy!', 'Trump')
(u'Manhattan, NY', '|', u"But, but he's a Demo...oh wait he's not. Also doesn't care if it all burns down, just like Trump &amp; feels entitled https://t.co/YFZXlkkxZN", 'Trump')
(u'Providence, RI', '|', u'Trump kids find an excuse to avoid voting for their Dad. https://t.co/8h8UbqcPmr', 'Trump')
(u'Rockville, MD', '|', u'@asymbina @MarigoStarlight thankfully - in my anecdotal/easily misled mind - things like anti-queer jesus camps are in decline. Unless Trump', 'Trump')
(u'Camden, AR', '|', u"@NoMoreRomney Trump can't get to 1,237. \n@brand1smith @DLoesch @DanScavino", 'Trump')
(u'Loganville, GA', '|', u'Lock this into your brain, this is before #TrumpArmy gets @DieboldInc with coded voting machines. #StopTheSteal  https://t.co/junTnAVHJf', 'Trump')
(u'Pittsburgh, PA', '|', u'@PatandStu "Psychosis" is a little strong. But Trump may be the most extreme narcissist the world has ever known.', 'Trump')
(u'Kentucky, USA', '|', u'#Trump in 2016 Temp:70.3\xb0F Wind:7.2mph Pressure: 30.00hpa Falling slowly Rain Today 0.00in.  Forecast: Occasional precipitation, worsening', 'Trump')
(u'Virginia, USA', '|', u"@Andrelamme @KellyOwenSteel1 @realDonaldTrump legal but us voters didn't know about this now we are mad as hell!!!!!!!!", 'Trump')
(u'Pennsylvania, USA', '|', u'@brandongroeny Trump again is exposing the corrupt government before he is even elected.Imagine 1ce he is @PRESlDENT_TRUMP what he will find', 'Trump')
(u'Fernway, PA', '|', u'#DumpTheEstablishment #PrimaryisRigged4Elite #NeverCruz #OnlyTrump can #MakeAmericaGreatAgain \U0001f44d\U0001f3fb https://t.co/Tjg4X4OeN4', 'Trump')
(u'Pennsylvania, USA', '|', u'as you can see someone has let @PolitiBunny out of the cage. ;) #NeverTrump *evil laughter* Morning Sam!', 'Trump')
(u'Virginia Beach, VA', '|', u'Donald Trump', 'Trump')
(u'Manchester, NH', '|', u'Reminder to self: Do not crack any more anti-Trump jokes until you gauge who is in the meeting', 'Trump')
(u'Omaha, NE', '|', u'The Trump camp is finding out why the other campaigns are so much bigger. To have a good ground game you need great blockers up front.', 'Trump')
(u'Brooklyn, NY', '|', u"@CNN Tara you are so stupid use the math if 53% people don't like Trump . Cruz would have as much as  70 % does like him", 'Trump')
(u'Nashville, TN', '|', u'What a fond recollection of pure leadership!\nExactly what Trump brings to the game..\nReal men..Real leaders https://t.co/u4azW1tmE8', 'Trump')
(u'Brooklyn, NY', '|', u'@WDFx2EU @WashTimes Tomorrow, Cruz will blame @realDonaldTrump for this. Like he blames Trump for all his self inflicted wounds.', 'Trump')
(u'Loganville, GA', '|', u'@realTrump4POTUS never had to pay for a rally before', 'Trump')
(u'Bessemer, AL', '|', u"if I ever go to jail I hope it's at a trump rally", 'Trump')
(u'Milwaukee, WI', '|', u'The Colorado delegate flap reaction from Trumpkins is a good trial run at what is going to happen after ballot #1 at the RNC in Cleveland.', 'Trump')
(u'Albuquerque, NM', '|', u"@realDJTrump2016 You only likes rules that benefit you. Crybaby. Have a pinata waiting to have a 'bash' when you are sent home whining.", 'Trump')
(u'Akron, OH', '|', u'Trump, Cruz Give Few Straight Answers on Gay Marriage https://t.co/Mt9RXLvYYS via @thedailybeast', 'Trump')
(u'Kennesaw, GA', '|', u'@snickersbuddy You\u2019re are invited to Like our new FB page https://t.co/vAbdu8z8gg #Trump2016\nClick the link to Like the Facebook page ;-)', 'Trump')
(u'Wetumpka, AL', '|', u"@realDonaldTrump the country is fine. It's cunts like u that r fucked up", 'Trump')
(u'Baltimore, MD', '|', u"Things I'm not gonna see: Trump, Sanders tax returns, Hillary speech transcripts. Were those pseudo-issues? Apparently.", 'Trump')
(u'Manhattan, NY', '|', u'Students for Trump share pic of MLK statue wearing "Make America Great Again" hat https://t.co/tqk0Z1Bh7u', 'Trump')
(u'Pennsylvania, USA', '|', u"I'm so embarrassed that trump is leading all candidates in Philly polls...shame on you, people!", 'Trump')
(u'Georgia, USA', '|', u'@The_Trump_Train Yes an we listen, He is our choose. The other senators will not be voted for if they let the GOP cut Donald Trump out', 'Trump')
(u'Chandler, AZ', '|', u'HEY @GOP @Reince  @SpeakerRyan  WE who want @realDonaldTrump  find @tedcruz  &amp; @JohnKasich   unacceptable-will write in Trump @ericbolling', 'Trump')
(u'Pennsylvania, USA', '|', u'@realDonaldTrump Totally fair you lost. You are fired -campaign manager CO', 'Trump')
(u'Iowa, USA', '|', u'If you plan to run for any government office especially President you should probably know how the election process works. #trumpisanidiot', 'Trump')
(u'Beech Grove, IN', '|', u'@realDonaldTrump Donnie is a crybaby! GROW - UP Get out of the race! @cherokeesher2 @rinkydnk2 @wood100stwa https://t.co/Nf0COjsPOi', 'Trump')
(u'Clarkson, NY', '|', u'@daveevansabc7 @ABC7NY @HillaryClinton @realDonaldTrump What a joke she is, using minorities as props to get votes, she is a snake', 'Trump')
(u'Raleigh, NC', '|', u"Trump &amp; his supporters are crying about rules. They literally have no idea how the GOP primary process works. It's astonishing.", 'Trump')
(u'Madisonville, KY', '|', u"@HRViccaro @dgazette  Is this what ya'll want?? #alwaystrump #impeachobama #VOTETRUMP #ladiesfortrump https://t.co/MWEegZ9Ib0", 'Trump')
(u'Toronto, Ontario', '|', u'@realDonaldTrump @_Donald_J_Trump @thedonalddrump yes we not afford to lose but you know even if you loose, you will win at the end;matters!', 'Trump')
(u'Plymouth Meeting, PA', '|', u"@AdamMPontius He would at least do better than Trump in the General. It's starting to look like a third party is an actual choice.", 'Trump')
(u'Atlanta, GA', '|', u"OMG! @seanhannity 's going 2 have a 1-hour special w/ @JohnKasich tonight! Will he salivate the way he does when he interviews #Trump ?!?", 'Trump')
(u'Oregon, USA', '|', u"Just now on @cnn, saw a first pro Trump segment. To cruzbot: By your own argument, you're wrong. The blonde girl and the host were on it. ;)", 'Trump')
